a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childA	childD	99380	9.3e-05	0.999865	1e-06	3e-06	3.8e-05	0.0	0.0	0.0	0.0	0.499962	0.0	4.1e-05	0.249986	0.0	1.9e-05	1e-06	0.0	1e-06	0.499973	-2e-06	-159749.56159	126	-1.0	0.99999	3.833758e-01,1.492395e-01,9.833042e-08,1.386995e-01,1.960392e-01,6.111523e-02,1.378499e-05,5.018225e-02,2.133468e-02	7.1e-05	0.491018	0.247703	-163932.521335	10	8	no_deam	PO	1	ngsrelateWithRealFreq	9.464847243000277e-05
childA	childH	99381	0.0	0.776968	0.113789	0.0	0.109234	0.0	9e-06	0.0	0.0	0.584205	9e-06	0.109234	0.305758	4e-06	0.054617	0.113789	0.0	0.11379	0.611516	0.0	-157003.287894	90	-1.0	1.0	4.262343e-01,1.063546e-01,7.478801e-08,1.352397e-01,1.985342e-01,6.210047e-02,2.176715e-06,4.214822e-02,2.938636e-02	1.1e-05	0.574055	0.267232	-159425.962652	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.14455818845134072
childA	founder0	99381	0.0	0.999907	5.6e-05	3.3e-05	1e-06	0.0	0.0	3e-06	0.0	0.50001	3e-06	3.7e-05	0.250005	0.0	1e-06	5.8e-05	0.0	5.8e-05	0.50003	-1.7e-05	-159298.385588	130	-1.0	1.0	3.867631e-01,1.458145e-01,1.049125e-05,1.341234e-01,1.989027e-01,6.281415e-02,3.501386e-08,5.091366e-02,2.065781e-02	5.3e-05	0.505244	0.251281	-163554.871941	13	8	no_deam	PO	1	ngsrelateWithRealFreq	6.26764176810859e-05
childA	founder1	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500016	0.0	6e-06	0.250009	0.0	3e-06	3e-05	0.0	3e-05	0.500018	-0.0	-159447.352759	126	-159447.394096	1.0	3.865857e-01,1.459612e-01,6.137920e-08,1.414775e-01,1.975733e-01,5.694826e-02,2.152251e-07,5.144554e-02,2.000820e-02	1e-06	0.499133	0.249783	-163128.904098	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500018	1e-06	1e-06	0.250009	0.0	0.0	3.7e-05	0.0	3.7e-05	0.500019	-0.0	-159273.44271	110	-159273.49725	0.99999	3.888420e-01,1.467690e-01,2.416508e-06,1.442261e-01,1.985308e-01,5.245668e-02,1.737001e-07,5.196213e-02,1.721066e-02	1.3e-05	0.50208	0.250513	-161919.896039	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500022	1e-06	2e-06	0.250011	0.0	1e-06	4.5e-05	0.0	4.5e-05	0.500023	0.0	-159268.685023	138	-159268.751544	0.99998	3.890130e-01,1.466759e-01,1.938611e-06,1.425417e-01,1.975037e-01,5.506308e-02,2.881226e-07,5.095728e-02,1.824305e-02	1.1e-05	0.499706	0.249921	-162295.587215	10	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500027	1e-06	1e-05	0.250015	0.0	5e-06	5.1e-05	0.0	5.1e-05	0.50003	-0.0	-159345.594127	114	-159345.667243	0.99999	3.871298e-01,1.485179e-01,1.054550e-07,1.338061e-01,1.979649e-01,6.336257e-02,2.604332e-07,4.907319e-02,2.014516e-02	2e-06	0.501482	0.250369	-163268.942368	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500018	1e-06	2.8e-05	0.250013	0.0	1.4e-05	2.2e-05	0.0	2.2e-05	0.500026	-0.0	-159560.746867	118	-159560.818992	0.99999	3.867698e-01,1.488719e-01,5.173100e-08,1.413467e-01,1.964798e-01,5.730987e-02,9.562297e-08,4.952593e-02,1.969586e-02	1e-06	0.494843	0.248704	-162862.898349	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500053	6e-06	2.5e-05	0.25003	3e-06	1.2e-05	9.1e-05	0.0	9.1e-05	0.500061	-0.0	-159960.218858	158	-159960.291356	0.99999	3.832189e-01,1.417855e-01,1.343037e-06,1.372030e-01,1.966490e-01,5.990304e-02,1.658339e-06,5.492412e-02,2.631345e-02	1.5e-05	0.499339	0.249828	-165180.174944	10	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder1	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500034	3.3e-05	3e-06	0.250021	1.6e-05	1e-06	5.6e-05	0.0	5.6e-05	0.500044	0.0	-159630.258773	135	-159630.345977	1.0	3.854938e-01,1.394685e-01,1.578520e-07,1.425711e-01,1.972896e-01,5.385896e-02,3.722414e-06,5.826111e-02,2.305305e-02	2e-05	0.500527	0.250123	-164149.973596	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	founder2	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500109	1e-06	0.000437	0.250109	0.0	0.000218	1e-06	0.0	1e-06	0.500219	0.0	-160330.937784	210	-160330.998476	0.99999	3.800358e-01,1.450492e-01,4.576013e-08,1.284233e-01,1.955741e-01,6.967617e-02,5.581690e-07,5.310725e-02,2.813361e-02	3e-06	0.493554	0.248377	-166336.250262	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childD	founder3	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500028	2e-06	5.2e-05	0.250021	1e-06	2.6e-05	3e-05	0.0	3e-05	0.500042	-0.0	-160578.945122	170	-160578.99892	0.99998	3.766589e-01,1.454775e-01,3.572183e-07,1.255648e-01,1.985108e-01,7.128113e-02,8.322198e-08,5.393718e-02,2.856912e-02	2e-06	0.50096	0.250239	-166771.779274	10	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	99381	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500045	1e-06	1.4e-05	0.250024	0.0	6e-06	8.5e-05	0.0	8.5e-05	0.500049	-0.0	-159716.587347	150	-159716.642696	1.0	3.863412e-01,1.467281e-01,3.169408e-07,1.309537e-01,1.992246e-01,6.706260e-02,9.715455e-06,4.792270e-02,2.175711e-02	5e-05	0.50735	0.251802	-163824.461988	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childF	founder4	99380	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500031	1e-06	4.6e-05	0.250021	0.0	2.2e-05	4.2e-05	0.0	4.2e-05	0.500043	-0.0	-159664.363058	146	-159664.432383	0.99999	3.865634e-01,1.450716e-01,2.223969e-08,1.306940e-01,1.977021e-01,6.663312e-02,5.459663e-08,5.114620e-02,2.218939e-02	0.0	0.502362	0.250589	-164263.311308	14	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	99379	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500092	2e-06	1e-06	0.250046	1e-06	0.0	0.000183	0.0	0.000183	0.500093	-0.0	-160629.175944	182	-160629.23076	0.99998	3.764908e-01,1.438845e-01,1.300746e-07,1.273766e-01,1.983628e-01,6.771083e-02,6.679411e-08,5.555900e-02,3.061535e-02	1e-06	0.502781	0.250693	-167124.801526	13	8	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	98879	0.001195	0.998793	1e-06	0.0	7e-06	0.0	0.0	4e-06	0.0	0.499403	4e-06	1.1e-05	0.249702	0.0	4e-06	4e-06	0.0	4e-06	0.499408	0.0	-158766.470443	74	-1.0	0.996322	3.829482e-01,1.488294e-01,3.306966e-07,1.387248e-01,1.969656e-01,6.049975e-02,8.503097e-05,5.071320e-02,2.123375e-02	0.000433	0.493831	0.24826	-162749.379005	18	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0009806248008285157
childA	childH	98908	3e-06	0.779096	0.111262	0.0	0.109614	0.0	1.3e-05	3e-06	9e-06	0.583039	2.5e-05	0.109626	0.305228	1.6e-05	0.054816	0.111265	9e-06	0.111274	0.610449	-0.0	-156033.16444	74	-1.0	0.996614	4.255558e-01,1.064531e-01,1.675161e-06,1.359747e-01,1.978855e-01,6.203568e-02,3.193699e-06,4.242878e-02,2.966158e-02	2.5e-05	0.570444	0.266441	-158379.466944	15	4	no_deam	PO	1	ngsrelateWithRealFreq	0.1428026725578575
childA	founder0	98879	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499939	3e-06	4e-06	0.249969	0.0	0.0	2e-05	0.0	2e-05	0.499942	-0.0	-158513.002448	94	-158513.072468	0.996322	3.858357e-01,1.458427e-01,3.859940e-06,1.343928e-01,1.989233e-01,6.294354e-02,5.937198e-07,5.131435e-02,2.074320e-02	2.2e-05	0.504244	0.251047	-162587.762111	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	98861	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	2e-06	0.25	0.0	1e-06	1.1e-05	0.0	1.1e-05	0.500001	0.0	-158292.861717	106	-158292.888404	0.996141	3.860114e-01,1.461397e-01,6.862341e-07,1.415635e-01,1.970379e-01,5.713573e-02,3.947498e-06,5.178577e-02,2.032137e-02	2.4e-05	0.496781	0.249182	-161838.985376	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	98868	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499767	6e-06	6e-06	0.249884	0.0	0.0	7e-06	0.0	7e-06	0.499773	0.0	-158130.619911	94	-158130.636949	0.996211	3.886251e-01,1.459922e-01,5.433899e-07,1.447787e-01,1.990372e-01,5.229320e-02,1.340933e-05,5.196298e-02,1.729665e-02	7e-05	0.503839	0.250925	-160608.317242	26	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	98885	0.00256	0.997435	3e-06	0.0	0.0	0.0	0.0	0.0	2e-06	0.498723	2e-06	2e-06	0.249362	2e-06	2e-06	3e-06	2e-06	5e-06	0.498723	-0.0	-158321.131615	122	-1.0	0.996383	3.880708e-01,1.464958e-01,6.963603e-06,1.434054e-01,1.979071e-01,5.515601e-02,7.238956e-05,5.115102e-02,1.773452e-02	0.000401	0.499403	0.249675	-161116.914207	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.002092274201277978
childB	founder0	98870	0.00119	0.998776	2.9e-05	0.0	1e-06	0.0	0.0	1e-06	3e-06	0.49942	4e-06	5e-06	0.249712	3e-06	3e-06	3e-05	3e-06	3.3e-05	0.499422	-0.0	-158414.244163	110	-1.0	0.996232	3.864062e-01,1.481676e-01,6.155812e-05,1.338788e-01,1.987454e-01,6.359018e-02,1.028843e-06,4.892217e-02,2.022703e-02	0.000315	0.503636	0.250767	-162142.993037	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0009857513209053637
childB	founder1	98852	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499993	1e-06	6e-06	0.249997	0.0	2e-06	1.6e-05	0.0	1.6e-05	0.499994	-0.0	-158403.247269	94	-158403.304507	0.99605	3.855591e-01,1.490666e-01,1.988930e-06,1.419648e-01,1.969031e-01,5.714821e-02,1.411831e-06,4.945587e-02,1.989890e-02	1.7e-05	0.495181	0.248782	-161556.421491	18	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	98915	0.001904	0.998057	2.4e-05	0.0	1.1e-05	0.0	3e-06	1e-06	0.0	0.499063	4e-06	1.2e-05	0.249533	1e-06	5e-06	2.5e-05	0.0	2.5e-05	0.499067	-0.0	-159134.5947	90	-1.0	0.996685	3.829909e-01,1.417172e-01,2.539946e-05,1.372688e-01,1.961739e-01,5.997694e-02,1.007238e-04,5.539348e-02,2.635255e-02	0.000643	0.497294	0.249041	-164099.870996	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0015706729980064925
childC	founder1	98888	0.001064	0.998851	5.3e-05	0.0	0.0	1e-06	2.6e-05	4e-06	0.0	0.499499	3.1e-05	4e-06	0.249753	1.3e-05	0.0	5.7e-05	0.0	5.7e-05	0.49951	1e-06	-158654.661372	86	-1.0	0.996413	3.851548e-01,1.396593e-01,6.355303e-07,1.423660e-01,1.973417e-01,5.379212e-02,9.844829e-05,5.834581e-02,2.324124e-02	0.000502	0.500534	0.249914	-162993.933423	18	4	no_deam	PO	1	ngsrelateWithRealFreq	0.00090463731222332
childC	founder2	98926	2.2e-05	0.998447	0.0	0.0	0.001526	0.0	0.0	5e-06	0.0	0.500368	5e-06	0.00153	0.250375	0.0	0.000763	5e-06	0.0	5e-06	0.500754	0.0	-159469.915248	122	-1.0	0.996796	3.797694e-01,1.450085e-01,6.771133e-07,1.282992e-01,1.947849e-01,7.051406e-02,4.313909e-05,5.340069e-02,2.817941e-02	0.000225	0.490313	0.247457	-165249.103719	23	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0008967149305474366
childD	founder3	98867	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500009	3e-06	1.3e-05	0.250006	0.0	5e-06	3.4e-05	0.0	3.4e-05	0.500014	-0.0	-159557.071594	106	-159557.118129	0.996201	3.757218e-01,1.461163e-01,2.089576e-07,1.257096e-01,1.992315e-01,7.121742e-02,9.100185e-06,5.375732e-02,2.823685e-02	4.7e-05	0.502083	0.250499	-165465.091361	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childE	founder4	98881	0.001172	0.998723	9.8e-05	0.0	3e-06	0.0	0.0	4e-06	0.0	0.499461	4e-06	7e-06	0.249731	0.0	1e-06	0.000102	0.0	0.000102	0.499466	-0.0	-158692.446468	90	-1.0	0.996342	3.863074e-01,1.469837e-01,3.553312e-05,1.309517e-01,1.995604e-01,6.686476e-02,2.086892e-05,4.770954e-02,2.156613e-02	0.000283	0.508349	0.251945	-162588.441415	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0010023168161813793
childF	founder4	98897	0.000525	0.999403	4.1e-05	0.0	2.5e-05	0.0	0.0	6e-06	0.0	0.499761	6e-06	3.2e-05	0.249884	0.0	1.3e-05	4.7e-05	0.0	4.7e-05	0.499774	-0.0	-158555.650394	82	-1.0	0.996504	3.864084e-01,1.454664e-01,3.735205e-05,1.309914e-01,1.976071e-01,6.649146e-02,6.501299e-06,5.106410e-02,2.192729e-02	0.000222	0.501468	0.250269	-162868.562493	23	4	no_deam	PO	1	ngsrelateWithRealFreq	0.000459606715935828
childG	founder5	98907	0.002164	0.997635	0.000186	0.0	0.0	8e-06	3e-06	4e-06	0.0	0.499006	1.4e-05	4e-06	0.249503	1e-06	0.0	0.00019	0.0	0.00019	0.499014	4e-06	-159678.860797	94	-1.0	0.996604	3.758964e-01,1.441087e-01,5.443450e-05,1.280777e-01,1.983371e-01,6.703057e-02,1.251162e-04,5.561401e-02,3.075590e-02	0.000905	0.502106	0.250128	-165892.919926	22	4	no_deam	PO	1	ngsrelateWithRealFreq	0.0018538893350646872
childA	childD	68613	0.053163	0.9468	8e-06	0.0	4e-06	0.0	0.0	5e-06	2.1e-05	0.473432	2.6e-05	3e-05	0.236727	2.1e-05	2.3e-05	1.3e-05	2.1e-05	3.4e-05	0.473437	-0.0	-97685.341128	82	-1.0	0.698323	3.772124e-01,1.538407e-01,4.884985e-04,1.441402e-01,1.965561e-01,5.965639e-02,7.609186e-06,4.829192e-02,1.980618e-02	0.002524	0.483622	0.244748	-99393.120054	63	1	no_deam	PO	1	ngsrelateWithRealFreq	0.04342251579154146
childA	childH	68528	0.008584	0.786471	0.108902	0.0	0.096043	0.0	0.0	0.0	0.0	0.57417	0.0	0.096043	0.29909	0.0	0.048021	0.108902	0.0	0.108902	0.59818	-0.0	-95763.201632	118	-1.0	0.697458	4.223385e-01,1.111433e-01,2.964614e-06,1.357582e-01,2.019520e-01,6.047282e-02,5.262585e-04,3.977618e-02,2.802983e-02	0.002621	0.580857	0.267482	-96702.719746	70	1	no_deam	PO	1	ngsrelateWithRealFreq	0.13847739225953093
childA	founder0	67991	0.016414	0.983435	0.000149	0.0	0.0	0.0	0.0	0.0	1e-06	0.491868	1e-06	1e-06	0.245935	1e-06	1e-06	0.000149	1e-06	0.00015	0.491868	-0.0	-96478.678152	202	-1.0	0.691992	3.818689e-01,1.492240e-01,8.832422e-07,1.324006e-01,2.097470e-01,5.902464e-02,1.512913e-06,4.941703e-02,1.831550e-02	1.1e-05	0.537718	0.259082	-98260.126084	58	1	no_deam	PO	1	ngsrelateWithRealFreq	0.01346403631902412
childA	founder1	68055	0.027953	0.972045	2e-06	0.0	0.0	0.0	0.0	0.0	1e-06	0.486025	1e-06	1e-06	0.243013	1e-06	1e-06	2e-06	1e-06	3e-06	0.486025	-0.0	-96676.103825	166	-1.0	0.692644	3.796343e-01,1.527996e-01,1.054419e-05,1.421019e-01,2.039051e-01,5.341448e-02,9.382933e-06,4.885733e-02,1.926727e-02	9.8e-05	0.513365	0.253254	-98131.02182	50	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0228243454670665
childB	childE	66537	0.006272	0.993727	0.0	0.0	0.0	0.0	0.0	1e-06	0.0	0.496863	1e-06	1e-06	0.248432	0.0	0.0	1e-06	0.0	1e-06	0.496864	0.0	-94188.207907	142	-1.0	0.677194	3.806753e-01,1.417772e-01,2.958705e-07,1.531562e-01,2.139131e-01,5.310977e-02,1.471045e-07,4.285924e-02,1.450870e-02	2e-06	0.547228	0.261274	-94977.560895	39	1	no_deam	PO	1	ngsrelateWithRealFreq	0.005121474820140505
childB	childF	64555	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499345	1e-06	1e-06	0.249672	0.0	0.0	0.00016	0.0	0.00016	0.499345	-0.0	-91458.045929	194	-91458.084366	0.657022	3.747229e-01,1.463811e-01,2.013830e-06,1.419427e-01,2.317082e-01,4.774438e-02,1.977376e-06,4.238873e-02,1.510801e-02	1.7e-05	0.612238	0.27522	-92424.985682	34	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	65955	0.006617	0.993363	1.9e-05	0.0	0.0	0.0	0.0	1e-06	0.0	0.496701	1e-06	1e-06	0.24835	0.0	0.0	2e-05	0.0	2e-05	0.496702	-0.0	-93474.970388	150	-1.0	0.67127	3.761109e-01,1.445509e-01,4.495672e-06,1.402867e-01,2.222420e-01,5.963463e-02,8.235839e-08,4.001372e-02,1.715660e-02	2.1e-05	0.578017	0.268083	-95000.22227	51	1	no_deam	PO	1	ngsrelateWithRealFreq	0.005410940121642451
childB	founder1	65982	0.01824	0.979104	0.002654	0.0	0.0	0.0	0.0	1e-06	0.0	0.492207	1e-06	1e-06	0.246103	0.0	0.0	0.002656	0.0	0.002656	0.492208	0.0	-93437.561401	190	-1.0	0.671545	3.774228e-01,1.428532e-01,1.604189e-06,1.478953e-01,2.213868e-01,5.442666e-02,1.211890e-08,3.788923e-02,1.812433e-02	7e-06	0.577934	0.268071	-94635.084329	47	1	no_deam	PO	1	ngsrelateWithRealFreq	0.01608709764583615
childC	childG	68359	0.024499	0.97548	1.1e-05	0.0	0.0	0.0	0.0	0.0	1e-05	0.487761	1e-05	1e-05	0.243885	1e-05	1e-05	1.1e-05	1e-05	2.1e-05	0.487761	0.0	-97526.991332	70	-1.0	0.695738	3.795958e-01,1.444495e-01,3.639565e-04,1.386004e-01,1.981175e-01,5.921338e-02,3.369899e-04,5.613876e-02,2.318368e-02	0.003538	0.496407	0.247554	-99866.080183	71	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0200119257943857
childC	founder1	67833	0.020919	0.979023	3.9e-05	0.0	0.0	0.0	4e-06	1.4e-05	0.0	0.489554	1.8e-05	1.4e-05	0.244778	2e-06	0.0	5.4e-05	0.0	5.4e-05	0.489569	0.0	-96524.987526	106	-1.0	0.690384	3.793533e-01,1.464414e-01,2.453576e-06,1.439484e-01,1.997701e-01,5.073528e-02,2.470568e-06,5.724832e-02,2.249812e-02	2.5e-05	0.501458	0.250353	-98465.095699	66	1	no_deam	PO	1	ngsrelateWithRealFreq	0.017104001588322353
childC	founder2	68576	0.031	0.963572	6e-06	0.0	0.005419	0.0	1e-06	0.0	2e-06	0.485859	3e-06	0.005421	0.243608	2e-06	0.002711	6e-06	2e-06	8e-06	0.487214	0.0	-98284.990366	66	-1.0	0.697946	3.742801e-01,1.508780e-01,7.692137e-06,1.308651e-01,1.922815e-01,7.228299e-02,1.028317e-03,5.131495e-02,2.706141e-02	0.005388	0.47316	0.240801	-101087.171626	70	1	no_deam	PO	1	ngsrelateWithRealFreq	0.027616415528932552
childD	founder3	68467	0.01837	0.981515	0.0001	0.0	0.0	0.0	0.0	1.4e-05	0.0	0.490858	1.4e-05	1.4e-05	0.245429	0.0	0.0	0.000115	0.0	0.000115	0.490872	0.0	-98033.642532	114	-1.0	0.696837	3.724651e-01,1.497548e-01,2.880684e-06,1.289597e-01,2.003596e-01,7.007573e-02,3.106772e-05,5.073597e-02,2.761506e-02	0.000169	0.50145	0.250288	-100867.049894	82	1	no_deam	PO	1	ngsrelateWithRealFreq	0.015046174763041924
childE	founder4	67929	0.025982	0.97345	0.000565	0.0	0.0	0.0	0.0	0.0	3e-06	0.487293	3e-06	3e-06	0.243648	3e-06	3e-06	0.000565	3e-06	0.000568	0.487293	-0.0	-96912.560783	102	-1.0	0.691361	3.814945e-01,1.510481e-01,9.716090e-05,1.306014e-01,2.039839e-01,6.661456e-02,1.067853e-03,4.479618e-02,2.029647e-02	0.005711	0.51743	0.251744	-98642.032004	58	1	no_deam	PO	1	ngsrelateWithRealFreq	0.021449833324915745
childF	founder4	65903	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500227	1e-06	1e-06	0.250113	0.0	0.0	0.000981	0.0	0.000981	0.500228	0.0	-93753.263147	174	-93753.30806	0.670741	3.772766e-01,1.412855e-01,1.050473e-07,1.349267e-01,2.190106e-01,6.579907e-02,7.762010e-08,4.119861e-02,2.050287e-02	1e-06	0.571516	0.266685	-95694.008976	46	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childG	founder5	68528	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499472	1.4e-05	1.4e-05	0.249736	0.0	0.0	1.7e-05	0.0	1.7e-05	0.499486	-0.0	-97750.541156	118	-97750.577979	0.697458	3.754605e-01,1.452304e-01,1.658290e-05,1.316678e-01,1.989062e-01,6.530524e-02,3.978850e-07,5.428922e-02,2.912369e-02	8.5e-05	0.501643	0.250373	-100791.380664	66	1	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500013	1e-06	4.8e-05	0.250012	0.0	2.3e-05	3e-06	0.0	3e-06	0.500025	-0.0	-159625.310638	155	-159625.395478	1.0	3.832987e-01,1.490926e-01,1.021710e-11,1.391044e-01,1.962215e-01,6.061879e-02,3.382414e-11,5.027746e-02,2.138658e-02	0.0	0.491668	0.2479	-163798.627954	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	childH	99408	0.0	0.778003	0.113559	0.0	0.108405	1e-06	2e-05	0.0	1.2e-05	0.583891	3.3e-05	0.108417	0.305505	2.2e-05	0.054214	0.113559	1.2e-05	0.113571	0.610998	1e-06	-156917.071574	90	-1.0	1.0	4.261625e-01,1.062288e-01,2.569143e-13,1.352311e-01,1.986663e-01,6.204728e-02,6.787348e-12,4.240083e-02,2.926318e-02	0.0	0.574333	0.267297	-159365.044429	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.14396563767093867
childA	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500028	0.0	2e-06	0.250014	0.0	1e-06	5.6e-05	0.0	5.6e-05	0.500029	-0.0	-159205.268602	190	-159205.317221	1.0	3.863870e-01,1.460044e-01,2.598421e-12,1.341840e-01,1.990464e-01,6.271422e-02,1.775038e-12,5.083083e-02,2.083322e-02	0.0	0.505536	0.251376	-163517.966907	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childA	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500012	0.0	5e-06	0.250006	0.0	2e-06	2.3e-05	0.0	2.3e-05	0.500013	-0.0	-159300.78695	138	-159300.8453	1.0	3.866287e-01,1.457626e-01,1.324698e-08,1.411256e-01,1.976256e-01,5.719339e-02,1.075237e-11,5.162545e-02,2.003859e-02	0.0	0.499424	0.249856	-163020.658094	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childE	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500026	1e-06	1e-06	0.250013	0.0	0.0	5.2e-05	0.0	5.2e-05	0.500026	-0.0	-159072.402061	135	-159072.478938	1.0	3.890228e-01,1.465997e-01,4.746713e-18,1.439221e-01,1.988054e-01,5.243029e-02,6.725140e-14,5.213862e-02,1.708106e-02	0.0	0.503189	0.250795	-161737.778284	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	childF	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	0.0	0.250001	0.0	0.0	2e-06	0.0	2e-06	0.500001	0.0	-159096.984111	122	-159096.987151	1.0	3.889824e-01,1.466402e-01,1.367427e-12,1.426546e-01,1.975276e-01,5.497547e-02,7.032985e-13,5.100034e-02,1.821937e-02	0.0	0.499728	0.249932	-162153.06354	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500024	0.0	4e-06	0.250012	0.0	2e-06	4.6e-05	0.0	4.6e-05	0.500025	-0.0	-159269.411092	138	-159269.464347	1.0	3.868599e-01,1.487625e-01,1.047859e-11,1.337115e-01,1.981891e-01,6.325737e-02,3.165218e-12,4.892956e-02,2.029010e-02	0.0	0.502175	0.250543	-163228.118408	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childB	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	0.0	7e-06	0.250005	0.0	4e-06	1.3e-05	0.0	1.3e-05	0.50001	-0.0	-159432.732562	110	-159432.758457	1.0	3.866790e-01,1.489434e-01,1.095000e-08,1.410750e-01,1.966480e-01,5.743485e-02,7.430084e-12,4.942258e-02,1.979714e-02	0.0	0.49549	0.248867	-162783.870177	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500023	0.0	1e-06	0.250012	0.0	1e-06	4.6e-05	0.0	4.6e-05	0.500024	0.0	-159825.731301	162	-159825.754105	1.0	3.833090e-01,1.415683e-01,7.907737e-15,1.369606e-01,1.968395e-01,5.995425e-02,1.767475e-13,5.525368e-02,2.611457e-02	0.0	0.499927	0.249982	-165063.569331	5	20	no_deam	PO	1	ngsrelateWithRealFreq	0.0
