a	b	nSites	J9	J8	J7	J6	J5	J4	J3	J2	J1	rab	Fa	Fb	theta	inbred_relatedness_1_2	inbred_relatedness_2_1	fraternity	identity	zygosity	2of3_IDB	FDiff	loglh	nIter	bestoptimll	coverage	2dsfs	R0	R1	KING	2dsfs_loglike	2dsfsf_niter	cov	deamination	kinship	degree	program	RMSE
childB	childF	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499996	0.0	0.0	0.249998	0.0	0.0	0.0	0.0	0.0	0.499996	0.0	-147902.169703	106	-147902.207608	1.0	3.889927e-01,1.466278e-01,5.474232e-13,1.424974e-01,1.975160e-01,5.513640e-02,1.112305e-13,5.104214e-02,1.818764e-02	0.0	0.499656	0.249914	-162164.606745	5	20	no_deam	PO	1	ngsrelate	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1e-06	0.25	0.0	1e-06	0.0	0.0	0.0	0.500001	0.0	-149789.913845	214	-149789.921725	1.0	3.866790e-01,1.489415e-01,3.368042e-12,1.336912e-01,1.981840e-01,6.327456e-02,1.953465e-12,4.875864e-02,2.047113e-02	0.0	0.502156	0.250538	-163264.248991	5	20	no_deam	PO	1	ngsrelate	0.0
childB	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499994	1e-06	1e-06	0.249997	0.0	0.0	2e-06	0.0	2e-06	0.499996	0.0	-148993.756084	67	-148993.856863	1.0	3.866386e-01,1.489820e-01,1.375565e-17,1.411054e-01,1.966344e-01,5.740985e-02,1.702123e-13,4.939236e-02,1.983741e-02	0.0	0.495438	0.248854	-162787.992721	5	20	no_deam	PO	1	ngsrelate	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500003	1e-06	1e-06	0.250002	0.0	0.0	7e-06	0.0	7e-06	0.500003	-0.0	-152989.17422	58	-152989.219091	1.0	3.832392e-01,1.415259e-01,3.618352e-13,1.368803e-01,1.968377e-01,6.004469e-02,5.609346e-17,5.528719e-02,2.618499e-02	0.0	0.49992	0.24998	-165092.779788	5	20	no_deam	PO	1	ngsrelate	0.0
childC	founder1	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	1e-06	0.0	0.250001	0.0	0.0	3e-06	0.0	3e-06	0.500002	0.0	-151222.350815	58	-151222.385713	1.0	3.852701e-01,1.394958e-01,5.794307e-17,1.424739e-01,1.973386e-01,5.394936e-02,5.870667e-16,5.817429e-02,2.329789e-02	0.0	0.500741	0.250185	-164090.901946	5	20	no_deam	PO	1	ngsrelate	0.0
childC	founder2	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	0.0	1.6e-05	0.250004	0.0	8e-06	0.0	0.0	0.0	0.500008	0.0	-155005.194716	134	-155005.227242	1.0	3.797275e-01,1.450383e-01,1.082203e-13,1.285011e-01,1.957013e-01,6.955957e-02,6.545549e-09,5.313448e-02,2.833770e-02	0.0	0.493904	0.248467	-166306.045075	5	20	no_deam	PO	1	ngsrelate	0.0
childD	founder3	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	0.0	1e-05	0.250002	0.0	5e-06	0.0	0.0	0.0	0.500005	-0.0	-155519.510807	118	-155519.529418	1.0	3.767904e-01,1.454913e-01,1.526316e-13,1.256538e-01,1.988765e-01,7.106067e-02,2.916186e-10,5.391035e-02,2.821699e-02	0.0	0.502066	0.250515	-166615.9846	5	20	no_deam	PO	1	ngsrelate	0.0
childE	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	6e-06	0.0	0.250002	3e-06	0.0	1e-06	0.0	1e-06	0.500003	-0.0	-150914.876738	186	-150914.935442	1.0	3.863058e-01,1.466682e-01,7.265577e-13,1.311563e-01,1.994725e-01,6.690755e-02,2.378847e-12,4.785309e-02,2.163657e-02	0.0	0.5081	0.252009	-163655.342583	5	20	no_deam	PO	1	ngsrelate	0.0
childF	founder4	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500002	4e-06	0.0	0.250001	2e-06	0.0	2e-06	0.0	2e-06	0.500003	0.0	-151224.562789	150	-151224.604516	1.0	3.863668e-01,1.451232e-01,2.597679e-13,1.310961e-01,1.977071e-01,6.638289e-02,4.430900e-13,5.116277e-02,2.216126e-02	0.0	0.502094	0.250522	-164116.205676	5	20	no_deam	PO	1	ngsrelate	0.0
childG	founder5	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500007	1e-06	1.5e-05	0.250005	0.0	7e-06	8e-06	0.0	8e-06	0.500011	0.0	-156275.262408	130	-156275.338225	1.0	3.762785e-01,1.438406e-01,8.892123e-13,1.275753e-01,1.984757e-01,6.760016e-02,3.189310e-12,5.551797e-02,3.071176e-02	0.0	0.503063	0.250764	-166999.047169	5	20	no_deam	PO	1	ngsrelate	0.0
childA	childD	91952	0.123731	0.876264	4e-06	0.0	0.0	0.0	0.0	2e-06	0.0	0.438136	2e-06	2e-06	0.219068	0.0	0.0	5e-06	0.0	5e-06	0.438137	-0.0	-133960.117257	70	-1.0	0.929587	3.807016e-01,1.507625e-01,2.547939e-04,1.395157e-01,1.979594e-01,5.951023e-02,1.116424e-04,4.980058e-02,2.138352e-02	0.001851	0.494954	0.247925	-144914.505631	37	2	no_deam	PO	1	ngsrelate	0.10102797974323745
childA	childH	92078	0.000781	0.924137	0.049004	0.008011	0.018065	0.0	0.0	0.0	1e-06	0.524623	1e-06	0.026077	0.26457	1e-06	0.009033	0.049004	1e-06	0.049005	0.533145	-0.004006	-129913.147156	298	-1.0	0.930861	4.253166e-01,1.061245e-01,1.384363e-04,1.353825e-01,2.001661e-01,6.160689e-02,5.434140e-07,4.169226e-02,2.957223e-02	0.000694	0.580284	0.268256	-141061.320711	39	2	no_deam	PO	1	ngsrelate	0.052144660148475415
childA	founder0	92032	0.098779	0.901221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45061	0.0	0.0	0.225305	0.0	0.0	0.0	0.0	0.0	0.45061	-0.0	-133971.043722	78	-1.0	0.930396	3.827579e-01,1.482559e-01,2.894288e-04,1.363444e-01,1.980612e-01,6.270563e-02,3.237731e-05,5.145152e-02,2.010171e-02	0.001625	0.496295	0.248362	-144988.462204	42	2	no_deam	PO	1	ngsrelate	0.08065271576745983
childA	founder1	91979	0.112695	0.887304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.443653	0.0	0.0	0.221826	0.0	0.0	0.0	0.0	0.0	0.443653	0.0	-132951.77142	74	-1.0	0.92986	3.847835e-01,1.467334e-01,2.162237e-06,1.414457e-01,1.976749e-01,5.848914e-02,1.488061e-04,5.102892e-02,1.969345e-02	0.000764	0.49686	0.248879	-144286.835413	39	2	no_deam	PO	1	ngsrelate	0.0920154904368462
childB	childE	91870	0.140553	0.859444	2e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.429725	0.0	0.0	0.214862	0.0	0.0	3e-06	0.0	3e-06	0.429725	0.0	-131210.558897	75	-1.0	0.928758	3.862912e-01,1.488100e-01,6.148765e-07,1.434491e-01,2.016759e-01,5.182359e-02,3.532910e-07,5.127646e-02,1.667273e-02	5e-06	0.510107	0.252499	-142967.165029	38	2	no_deam	PO	1	ngsrelate	0.11476226869635045
childB	childF	91995	0.141394	0.858606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.429303	0.0	0.0	0.214652	0.0	0.0	0.0	0.0	0.0	0.429303	0.0	-131833.639085	78	-1.0	0.930022	3.877612e-01,1.462850e-01,3.043423e-04,1.444450e-01,1.975272e-01,5.613594e-02,4.708881e-05,4.989741e-02,1.759687e-02	0.001779	0.497406	0.248573	-143585.204901	42	2	no_deam	PO	1	ngsrelate	0.11544771756369489
childB	founder0	92001	0.096029	0.903968	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	0.451987	4e-06	0.0	0.225994	2e-06	0.0	0.0	0.0	0.0	0.451988	-0.0	-133307.739445	262	-1.0	0.930083	3.839497e-01,1.508498e-01,1.131931e-05,1.353846e-01,1.985884e-01,6.288437e-02,2.111790e-05,4.828804e-02,2.002265e-02	0.000163	0.49967	0.249846	-144377.41089	38	2	no_deam	PO	1	ngsrelate	0.07840857492434529
childB	founder1	91907	0.138153	0.861846	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.430924	0.0	0.0	0.215462	0.0	0.0	1e-06	0.0	1e-06	0.430924	0.0	-132549.011203	82	-1.0	0.929133	3.840581e-01,1.495610e-01,4.718001e-04,1.418283e-01,1.993291e-01,5.678786e-02,1.955072e-04,4.755128e-02,2.021703e-02	0.003348	0.502854	0.249242	-144039.381515	38	2	no_deam	PO	1	ngsrelate	0.11280186039393736
childC	childG	92020	0.066911	0.933088	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.466545	0.0	0.0	0.233273	0.0	0.0	2e-06	0.0	2e-06	0.466546	-0.0	-136300.416464	78	-1.0	0.930275	3.799844e-01,1.428817e-01,5.007179e-05,1.386608e-01,1.964797e-01,6.023984e-02,2.904381e-06,5.538505e-02,2.631549e-02	0.00027	0.494637	0.248535	-146302.166	38	2	no_deam	PO	1	ngsrelate	0.054633010979321515
childC	founder1	91997	0.086969	0.913031	1e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.456516	0.0	0.0	0.228258	0.0	0.0	1e-06	0.0	1e-06	0.456516	0.0	-134558.383334	82	-1.0	0.930042	3.835265e-01,1.402815e-01,1.289555e-05,1.434125e-01,1.962779e-01,5.471396e-02,1.215821e-06,5.874974e-02,2.302386e-02	7.2e-05	0.494189	0.248507	-145193.952784	42	2	no_deam	PO	1	ngsrelate	0.07100989114905049
childC	founder2	92091	0.047351	0.952647	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.476324	2e-06	2e-06	0.238162	0.0	0.0	2e-06	0.0	2e-06	0.476326	-0.0	-138111.018275	82	-1.0	0.930993	3.776736e-01,1.474195e-01,6.465892e-05,1.289265e-01,1.951060e-01,6.994368e-02,7.866459e-06,5.341728e-02,2.744090e-02	0.000372	0.488034	0.246811	-147294.909789	42	2	no_deam	PO	1	ngsrelate	0.03866274610871123
childD	founder3	91925	0.036311	0.963688	0.0	0.0	0.0	0.0	0.0	0.0	1e-06	0.481845	1e-06	1e-06	0.240923	1e-06	1e-06	0.0	1e-06	1e-06	0.481845	-0.0	-138309.099064	86	-1.0	0.929314	3.744484e-01,1.465661e-01,3.677371e-06,1.256993e-01,2.007511e-01,7.128682e-02,8.142569e-05,5.382830e-02,2.733481e-02	0.000424	0.505078	0.251077	-147270.99082	42	2	no_deam	PO	1	ngsrelate	0.029648215601167868
childE	founder4	91924	0.070693	0.929307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464654	0.0	0.0	0.232327	0.0	0.0	0.0	0.0	0.0	0.464654	0.0	-134274.360359	66	-1.0	0.929304	3.848979e-01,1.457522e-01,2.271320e-06,1.329434e-01,1.995785e-01,6.839912e-02,1.127113e-05,4.694672e-02,2.146872e-02	6.8e-05	0.506474	0.251578	-144712.869732	43	2	no_deam	PO	1	ngsrelate	0.05772059279552374
childF	founder4	92073	0.082555	0.917445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.458723	1e-06	1e-06	0.229362	0.0	0.0	1e-06	0.0	1e-06	0.458723	-0.0	-135060.824006	82	-1.0	0.930811	3.845847e-01,1.463920e-01,5.104239e-04,1.330456e-01,1.954642e-01,6.591835e-02,3.625065e-04,5.151168e-02,2.221050e-02	0.004466	0.491436	0.245899	-145656.779792	34	2	no_deam	PO	1	ngsrelate	0.06740587523848844
childG	founder5	92033	0.0334	0.966591	6e-06	0.0	0.0	0.0	0.0	3e-06	0.0	0.483301	3e-06	3e-06	0.24165	0.0	0.0	9e-06	0.0	9e-06	0.483304	-0.0	-139043.628739	78	-1.0	0.930406	3.750486e-01,1.431090e-01,2.969202e-04,1.303033e-01,1.982534e-01,6.598988e-02,6.717070e-05,5.535746e-02,3.157428e-02	0.001836	0.50175	0.249632	-147763.24683	35	2	no_deam	PO	1	ngsrelate	0.027274660505067102
childA	childD	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	1e-06	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499998	0.0	-150619.685645	138	-150619.704679	1.0	3.832019e-01,1.490166e-01,3.450687e-09,1.388703e-01,1.961019e-01,6.086536e-02,9.388723e-09,5.035498e-02,2.158899e-02	0.0	0.491351	0.247819	-163883.111535	9	10	no_deam	PO	1	ngsrelate	0.0
childA	childH	99395	3e-06	0.923933	0.051119	0.0	0.024938	0.0	0.0	7e-06	0.0	0.53179	7e-06	0.024945	0.269012	0.0	0.012469	0.051126	0.0	0.051126	0.538031	-0.0	-145904.526513	94	-1.0	1.0	4.259821e-01,1.062032e-01,1.886652e-07,1.351917e-01,1.985902e-01,6.210676e-02,7.132601e-06,4.237794e-02,2.954082e-02	3.7e-05	0.574148	0.26724	-159484.477408	9	10	no_deam	PO	1	ngsrelate	0.052912949451591404
childA	founder0	99395	0.000209	0.999789	0.0	0.0	0.0	0.0	0.0	2e-06	0.0	0.499895	2e-06	2e-06	0.249947	0.0	0.0	2e-06	0.0	2e-06	0.499897	0.0	-150195.629851	79	-1.0	1.0	3.865752e-01,1.456076e-01,8.088554e-06,1.339921e-01,1.989410e-01,6.290779e-02,6.084264e-08,5.117758e-02,2.079068e-02	4.1e-05	0.50532	0.251305	-163571.042356	9	10	no_deam	PO	1	ngsrelate	0.00017146622602326445
childA	founder1	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499986	0.0	0.0	0.249993	0.0	0.0	0.0	0.0	0.0	0.499986	0.0	-149376.392339	86	-149376.429762	1.0	3.866949e-01,1.455305e-01,1.012190e-07,1.412124e-01,1.974944e-01,5.711951e-02,7.894420e-07,5.185401e-02,2.009335e-02	5e-06	0.499079	0.249768	-163075.945058	9	10	no_deam	PO	1	ngsrelate	0.0
childB	childE	99395	0.000209	0.999791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499895	0.0	0.0	0.249948	0.0	0.0	0.0	0.0	0.0	0.499896	-0.0	-147622.24097	122	-1.0	1.0	3.889629e-01,1.467548e-01,5.257898e-08,1.438720e-01,1.987284e-01,5.244465e-02,2.182342e-06,5.198915e-02,1.724591e-02	1.1e-05	0.50303	0.25075	-161795.216888	9	10	no_deam	PO	1	ngsrelate	0.00017064778541390075
childB	childF	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499967	0.0	0.0	0.249984	0.0	0.0	0.0	0.0	0.0	0.499968	-0.0	-147947.468652	102	-147947.528087	1.0	3.890657e-01,1.466311e-01,2.284208e-07,1.424617e-01,1.974564e-01,5.515494e-02,1.884663e-06,5.099334e-02,1.823458e-02	1.1e-05	0.499582	0.249891	-162201.816543	9	10	no_deam	PO	1	ngsrelate	0.0
childB	founder0	99395	0.000399	0.999597	0.0	0.0	0.0	0.0	4e-06	0.0	0.0	0.499802	4e-06	0.0	0.249901	2e-06	0.0	0.0	0.0	0.0	0.499802	-0.0	-149848.717365	170	-1.0	1.0	3.868867e-01,1.488124e-01,6.164365e-06,1.336863e-01,1.980445e-01,6.330469e-02,3.440594e-06,4.886056e-02,2.039527e-02	4.8e-05	0.501793	0.250426	-163286.18477	10	10	no_deam	PO	1	ngsrelate	0.0003274192012288599
childB	founder1	99395	0.000428	0.999572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499786	0.0	0.0	0.249893	0.0	0.0	0.0	0.0	0.0	0.499786	-0.0	-149036.915206	122	-1.0	1.0	3.867541e-01,1.489227e-01,2.420616e-06,1.411342e-01,1.965378e-01,5.741573e-02,4.665050e-06,4.940419e-02,1.982416e-02	3.6e-05	0.495202	0.248779	-162812.07376	10	10	no_deam	PO	1	ngsrelate	0.0003494605366370602
childC	childG	99395	0.00043	0.999564	5e-06	0.0	0.0	0.0	0.0	1e-06	0.0	0.499788	1e-06	1e-06	0.249894	0.0	0.0	6e-06	0.0	6e-06	0.499788	-0.0	-153096.906987	74	-1.0	1.0	3.834571e-01,1.415862e-01,1.593729e-05,1.366720e-01,1.968237e-01,6.012219e-02,1.706045e-06,5.524966e-02,2.607140e-02	9e-05	0.5	0.249961	-165144.548264	9	10	no_deam	PO	1	ngsrelate	0.000353563289949618
childC	founder1	99395	0.000157	0.999843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499921	0.0	0.0	0.249961	0.0	0.0	1e-06	0.0	1e-06	0.499922	0.0	-151260.891522	82	-1.0	1.0	3.854535e-01,1.396047e-01,3.898694e-08,1.424551e-01,1.971376e-01,5.403193e-02,8.511201e-06,5.806648e-02,2.324218e-02	4.3e-05	0.500138	0.250015	-164080.743235	9	10	no_deam	PO	1	ngsrelate	0.00012818996320563777
childC	founder2	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500005	0.0	1.9e-05	0.250005	0.0	9e-06	0.0	0.0	0.0	0.500009	-0.0	-155046.31403	90	-155046.348938	1.0	3.799011e-01,1.451542e-01,8.684479e-07,1.285917e-01,1.955278e-01,6.952731e-02,3.966379e-08,5.309759e-02,2.819931e-02	5e-06	0.493294	0.24831	-166292.886187	9	10	no_deam	PO	1	ngsrelate	0.0
childD	founder3	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	3e-06	1.3e-05	0.250002	3e-06	8e-06	0.0	3e-06	3e-06	0.500001	0.0	-155579.978468	126	-155580.050644	1.0	3.766110e-01,1.455342e-01,2.749038e-07,1.256887e-01,1.987061e-01,7.102648e-02,6.625652e-08,5.398840e-02,2.844476e-02	2e-06	0.501481	0.250369	-166722.803323	13	10	no_deam	PO	1	ngsrelate	0.0
childE	founder4	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499991	1e-06	1e-06	0.249996	1e-06	1e-06	1e-06	1e-06	2e-06	0.499992	0.0	-150969.721185	90	-150969.781784	1.0	3.861953e-01,1.465829e-01,5.552444e-07,1.311252e-01,1.992852e-01,6.709775e-02,1.385391e-06,4.791688e-02,2.179494e-02	1e-05	0.507442	0.251843	-163756.537079	9	10	no_deam	PO	1	ngsrelate	0.0
childF	founder4	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499978	2e-06	0.0	0.249989	1e-06	0.0	0.0	0.0	0.0	0.499979	-0.0	-151304.809567	198	-151304.853527	1.0	3.863894e-01,1.451277e-01,2.643821e-06,1.309345e-01,1.975674e-01,6.659044e-02,1.982257e-06,5.113550e-02,2.225045e-02	2.3e-05	0.501704	0.250415	-164209.314571	10	10	no_deam	PO	1	ngsrelate	0.0
childG	founder5	99395	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499998	2e-06	8e-06	0.25	0.0	3e-06	1e-05	0.0	1e-05	0.500001	0.0	-156373.894006	86	-156373.966393	1.0	3.765023e-01,1.435826e-01,1.965448e-07,1.274775e-01,1.984721e-01,6.773148e-02,4.438386e-06,5.570017e-02,3.052919e-02	2.3e-05	0.503103	0.250763	-167063.67652	13	10	no_deam	PO	1	ngsrelate	0.0
childA	childD	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499984	2e-06	0.0	0.249992	1e-06	0.0	0.0	0.0	0.0	0.499984	-0.0	-151904.249719	134	-151904.305366	0.99997	3.818354e-01,1.494088e-01,1.399666e-10,1.393128e-01,1.976071e-01,6.059342e-02,3.634106e-07,5.008553e-02,2.115664e-02	2e-06	0.494759	0.248682	-165023.191943	9	8	deam	PO	1	ngsrelate	0.0
childA	childH	99408	0.0	0.927806	0.050852	0.0	0.021342	0.0	0.0	0.0	0.0	0.530761	0.0	0.021342	0.268048	0.0	0.010671	0.050852	0.0	0.050852	0.536097	0.0	-147211.700593	90	-1.0	0.99997	4.245029e-01,1.067418e-01,6.807607e-07,1.358073e-01,1.999231e-01,6.175348e-02,2.678215e-10,4.215415e-02,2.911653e-02	3e-06	0.57705	0.267883	-160667.873781	8	8	deam	PO	1	ngsrelate	0.05098332910537194
childA	founder0	99407	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	0.0	0.0	0.25	0.0	0.0	7e-06	0.0	7e-06	0.500001	0.0	-151386.732542	58	-151386.803854	0.99996	3.848461e-01,1.464138e-01,3.289795e-08,1.345430e-01,2.003604e-01,6.258318e-02,1.855682e-06,5.071281e-02,2.053877e-02	9e-06	0.5082	0.252029	-164648.011889	6	8	deam	PO	1	ngsrelate	0.0
childA	founder1	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	1e-06	1e-06	0.249999	0.0	0.0	1e-06	0.0	1e-06	0.499998	0.0	-150698.273247	66	-150698.315457	0.99998	3.851398e-01,1.460863e-01,1.093819e-06,1.415868e-01,1.989170e-01,5.699924e-02,1.196353e-07,5.150824e-02,1.976146e-02	6e-06	0.502085	0.250518	-164257.674736	6	8	deam	PO	1	ngsrelate	0.0
childB	childE	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499997	0.0	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499997	-0.0	-148998.120053	106	-148998.143736	0.99999	3.874106e-01,1.469901e-01,3.789147e-07,1.442538e-01,2.000575e-01,5.230226e-02,1.929429e-07,5.193918e-02,1.704603e-02	3e-06	0.505852	0.251453	-163090.676151	6	8	deam	PO	1	ngsrelate	0.0
childB	childF	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	0.0	0.0	0.249999	0.0	0.0	0.0	0.0	0.0	0.499999	-0.0	-149273.885836	162	-149273.895259	0.99998	3.874541e-01,1.468999e-01,2.686948e-07,1.428801e-01,1.987640e-01,5.501647e-02,3.985823e-07,5.087386e-02,1.811087e-02	3e-06	0.502347	0.250584	-163452.762132	6	8	deam	PO	1	ngsrelate	0.0
childB	founder0	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	1e-06	0.25	0.0	0.0	0.0	0.0	0.0	0.5	0.0	-151038.276877	194	-151038.282623	0.99997	3.852846e-01,1.491248e-01,2.850490e-08,1.341220e-01,1.995286e-01,6.295876e-02,1.355398e-07,4.881632e-02,2.016477e-02	1e-06	0.505107	0.25127	-164403.425421	6	8	deam	PO	1	ngsrelate	0.0
childB	founder1	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499999	1e-06	0.0	0.25	0.0	0.0	2e-06	0.0	2e-06	0.5	0.0	-150383.251029	98	-150383.28894	0.99999	3.852415e-01,1.491634e-01,6.560928e-07,1.414766e-01,1.979647e-01,5.717192e-02,1.766207e-08,4.938919e-02,1.959208e-02	3e-06	0.498398	0.249597	-164066.001837	5	8	deam	PO	1	ngsrelate	0.0
childC	childG	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	0.0	0.0	0.250002	0.0	0.0	7e-06	0.0	7e-06	0.500004	0.0	-154468.21118	66	-154468.240813	0.99997	3.817773e-01,1.421874e-01,1.950866e-08,1.371892e-01,1.980499e-01,5.996379e-02,1.200580e-09,5.499905e-02,2.583332e-02	0.0	0.502232	0.250557	-166433.664848	6	8	deam	PO	1	ngsrelate	0.0
childC	founder1	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500001	1e-06	0.0	0.25	0.0	0.0	2e-06	0.0	2e-06	0.500001	0.0	-152648.829462	58	-152648.85638	0.99998	3.839261e-01,1.400478e-01,2.213053e-06,1.427948e-01,1.986196e-01,5.377798e-02,2.890499e-06,5.782980e-02,2.299878e-02	2.6e-05	0.503528	0.250868	-165380.091407	6	8	deam	PO	1	ngsrelate	0.0
childC	founder2	99408	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	2e-06	1.8e-05	0.250004	0.0	9e-06	0.0	0.0	0.0	0.500009	0.0	-156427.857635	106	-156427.92011	0.99997	3.785407e-01,1.454769e-01,1.857109e-09,1.287992e-01,1.969351e-01,6.941473e-02,8.261134e-12,5.295421e-02,2.787916e-02	0.0	0.496502	0.249122	-167591.355077	9	8	deam	PO	1	ngsrelate	0.0
childD	founder3	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500004	0.0	1.7e-05	0.250004	0.0	9e-06	0.0	0.0	0.0	0.500009	0.0	-156856.205966	90	-156856.245782	0.99998	3.752610e-01,1.459651e-01,1.559676e-12,1.257198e-01,2.001393e-01,7.116978e-02,9.964177e-07,5.366074e-02,2.808328e-02	5e-06	0.504744	0.251178	-167932.727181	9	8	deam	PO	1	ngsrelate	0.0
childE	founder4	99411	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500005	0.0	1e-06	0.250003	0.0	0.0	1e-05	0.0	1e-05	0.500005	0.0	-152216.719462	70	-152216.77211	1.0	3.847234e-01,1.469466e-01,2.274435e-07,1.314046e-01,2.007970e-01,6.677258e-02,1.209400e-08,4.776283e-02,2.159267e-02	1e-06	0.511081	0.252739	-164935.493448	6	8	deam	PO	1	ngsrelate	0.0
childF	founder4	99410	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.25	0.0	0.0	1e-06	0.0	1e-06	0.5	0.0	-152515.416073	134	-152515.423485	0.99999	3.847607e-01,1.455776e-01,1.517058e-06,1.313483e-01,1.989001e-01,6.629431e-02,4.452089e-06,5.105780e-02,2.205520e-02	3e-05	0.504459	0.251097	-165363.690211	6	8	deam	PO	1	ngsrelate	0.0
childG	founder5	99409	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.500008	0.0	8e-06	0.250005	0.0	4e-06	1.3e-05	0.0	1.3e-05	0.50001	-0.0	-157654.394033	74	-157654.462572	0.99998	3.748874e-01,1.440733e-01,4.073860e-06,1.279690e-01,1.997428e-01,6.752362e-02,4.807989e-08,5.545882e-02,3.034106e-02	2.1e-05	0.505641	0.251393	-168289.73576	6	8	deam	PO	1	ngsrelate	0.0
childA	childD	99391	0.001087	0.998913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.499456	0.0	0.0	0.249728	0.0	0.0	0.0	0.0	0.0	0.499457	-0.0	-156029.224166	142	-1.0	0.999869	3.775169e-01,1.504458e-01,2.969354e-07,1.404594e-01,2.006113e-01,6.021849e-02,4.297623e-06,4.985414e-02,2.088940e-02	2.3e-05	0.500299	0.250065	-168947.730097	14	4	deam	PO	1	ngsrelate	0.0008875317834684174
childA	childH	99391	0.0	0.936917	0.048743	0.0	0.014339	0.0	0.0	1e-06	0.0	0.527956	1e-06	0.014339	0.26577	0.0	0.007169	0.048744	0.0	0.048744	0.531541	0.0	-151579.709068	118	-1.0	0.999869	4.200814e-01,1.079135e-01,2.715890e-06,1.366792e-01,2.027831e-01,6.182069e-02,1.193410e-07,4.184434e-02,2.887490e-02	1.4e-05	0.582274	0.268998	-164892.811398	14	4	deam	PO	1	ngsrelate	0.04602660440078832
childA	founder0	99394	0.001315	0.998684	0.0	0.0	0.0	0.0	1e-06	0.0	0.0	0.499342	1e-06	0.0	0.249671	0.0	0.0	0.0	0.0	0.0	0.499343	-0.0	-155886.267399	150	-1.0	0.999899	3.808341e-01,1.470322e-01,1.069102e-06,1.352050e-01,2.036689e-01,6.259890e-02,2.855605e-07,5.040679e-02,2.025274e-02	7e-06	0.515299	0.253764	-168938.231013	13	4	deam	PO	1	ngsrelate	0.001074101329794658
